,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1419,0.767,0.0447,1,-23.632,0,0.122,0.777,0.00453,0.191,0.515,76.514,audio_features,1Kpoj07l1yqb3IzlQgWYH1,spotify:track:1Kpoj07l1yqb3IzlQgWYH1,https://api.spotify.com/v1/tracks/1Kpoj07l1yqb3IzlQgWYH1,https://api.spotify.com/v1/audio-analysis/1Kpoj07l1yqb3IzlQgWYH1,82973,4
1420,0.0,0.000794,4,-30.737,1,0.0,0.9,0.912,0.109,0.0,0.0,audio_features,7jOdjojjjT2oP2zvmRYLj9,spotify:track:7jOdjojjjT2oP2zvmRYLj9,https://api.spotify.com/v1/tracks/7jOdjojjjT2oP2zvmRYLj9,https://api.spotify.com/v1/audio-analysis/7jOdjojjjT2oP2zvmRYLj9,17747,0
1421,0.511,0.0692,0,-16.685,1,0.047,0.714,0.00108,0.145,0.782,76.252,audio_features,7FqCjDQpYT7FzIHP1zVXFm,spotify:track:7FqCjDQpYT7FzIHP1zVXFm,https://api.spotify.com/v1/tracks/7FqCjDQpYT7FzIHP1zVXFm,https://api.spotify.com/v1/audio-analysis/7FqCjDQpYT7FzIHP1zVXFm,50760,3
1422,0.867,0.0844,3,-19.195,1,0.0755,0.976,0.0198,0.132,0.441,103.118,audio_features,3hz5ySzd3hQMc1U3GKvvlG,spotify:track:3hz5ySzd3hQMc1U3GKvvlG,https://api.spotify.com/v1/tracks/3hz5ySzd3hQMc1U3GKvvlG,https://api.spotify.com/v1/audio-analysis/3hz5ySzd3hQMc1U3GKvvlG,146200,4
1423,0.61,0.213,3,-24.557,1,0.923,0.917,0.0,0.379,0.324,115.663,audio_features,5CfLedvpf3mdt5lcRxdiSf,spotify:track:5CfLedvpf3mdt5lcRxdiSf,https://api.spotify.com/v1/tracks/5CfLedvpf3mdt5lcRxdiSf,https://api.spotify.com/v1/audio-analysis/5CfLedvpf3mdt5lcRxdiSf,45787,4
1424,0.559,0.128,0,-18.918,1,0.0656,0.932,0.0132,0.0986,0.308,143.322,audio_features,7nK0NnChDA6zS8fm1GzW4r,spotify:track:7nK0NnChDA6zS8fm1GzW4r,https://api.spotify.com/v1/tracks/7nK0NnChDA6zS8fm1GzW4r,https://api.spotify.com/v1/audio-analysis/7nK0NnChDA6zS8fm1GzW4r,241133,4
1425,0.413,0.559,0,-11.256,1,0.0329,0.388,9.53e-05,0.107,0.426,137.002,audio_features,6QMe7wC5X2o6iCVZ4eApU6,spotify:track:6QMe7wC5X2o6iCVZ4eApU6,https://api.spotify.com/v1/tracks/6QMe7wC5X2o6iCVZ4eApU6,https://api.spotify.com/v1/audio-analysis/6QMe7wC5X2o6iCVZ4eApU6,347613,4
1426,0.618,0.71,4,-9.737,0,0.0597,0.464,0.0,0.222,0.65,120.966,audio_features,00acVs6GOGzly0gxvS5O1p,spotify:track:00acVs6GOGzly0gxvS5O1p,https://api.spotify.com/v1/tracks/00acVs6GOGzly0gxvS5O1p,https://api.spotify.com/v1/audio-analysis/00acVs6GOGzly0gxvS5O1p,157147,4
1427,0.505,0.333,7,-14.697,1,0.0305,0.241,0.00406,0.215,0.332,111.542,audio_features,6Iix4npezpet8t9haLbvnR,spotify:track:6Iix4npezpet8t9haLbvnR,https://api.spotify.com/v1/tracks/6Iix4npezpet8t9haLbvnR,https://api.spotify.com/v1/audio-analysis/6Iix4npezpet8t9haLbvnR,290853,4
1428,0.487,0.601,4,-10.365,1,0.037,0.0271,7.09e-06,0.205,0.428,109.342,audio_features,1JmXgvNCAz4BLYJGhvOxK8,spotify:track:1JmXgvNCAz4BLYJGhvOxK8,https://api.spotify.com/v1/tracks/1JmXgvNCAz4BLYJGhvOxK8,https://api.spotify.com/v1/audio-analysis/1JmXgvNCAz4BLYJGhvOxK8,313040,4
