,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2523,0.813,0.673,5,-8.948,0,0.0459,0.187,0.00189,0.11,0.851,97.98,audio_features,5j7DmaPOvkIINSQGoD4WX0,spotify:track:5j7DmaPOvkIINSQGoD4WX0,https://api.spotify.com/v1/tracks/5j7DmaPOvkIINSQGoD4WX0,https://api.spotify.com/v1/audio-analysis/5j7DmaPOvkIINSQGoD4WX0,247307,4
2524,0.376,0.391,9,-7.907,0,0.0313,0.756,2.11e-06,0.147,0.124,98.911,audio_features,21yo11TFsfpDtuYyCbqhZS,spotify:track:21yo11TFsfpDtuYyCbqhZS,https://api.spotify.com/v1/tracks/21yo11TFsfpDtuYyCbqhZS,https://api.spotify.com/v1/audio-analysis/21yo11TFsfpDtuYyCbqhZS,83400,4
2525,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,audio_features,0g5EKLgdKvNlln7TNqBByK,spotify:track:0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/audio-analysis/0g5EKLgdKvNlln7TNqBByK,220573,4
2526,0.582,0.929,9,-1.345,0,0.034,0.00067,0.36,0.0795,0.0839,102.985,audio_features,5GokpIAufFJxKqkJgRtdKD,spotify:track:5GokpIAufFJxKqkJgRtdKD,https://api.spotify.com/v1/tracks/5GokpIAufFJxKqkJgRtdKD,https://api.spotify.com/v1/audio-analysis/5GokpIAufFJxKqkJgRtdKD,258347,4
2527,0.577,0.934,0,-3.519,0,0.178,0.0555,0.0,0.103,0.393,125.923,audio_features,6NsxPxFzZ18TKBcTgxX3dh,spotify:track:6NsxPxFzZ18TKBcTgxX3dh,https://api.spotify.com/v1/tracks/6NsxPxFzZ18TKBcTgxX3dh,https://api.spotify.com/v1/audio-analysis/6NsxPxFzZ18TKBcTgxX3dh,206667,4
2528,0.603,0.867,11,-4.942,0,0.0524,0.000277,0.00132,0.1,0.124,135.029,audio_features,6GTxdh4FiA8XyCLFK1vvgG,spotify:track:6GTxdh4FiA8XyCLFK1vvgG,https://api.spotify.com/v1/tracks/6GTxdh4FiA8XyCLFK1vvgG,https://api.spotify.com/v1/audio-analysis/6GTxdh4FiA8XyCLFK1vvgG,263107,4
2529,0.572,0.802,7,-4.408,1,0.0807,0.0093,0.0,0.124,0.255,118.082,audio_features,5Mf84BbHYdrewDABZOH5H6,spotify:track:5Mf84BbHYdrewDABZOH5H6,https://api.spotify.com/v1/tracks/5Mf84BbHYdrewDABZOH5H6,https://api.spotify.com/v1/audio-analysis/5Mf84BbHYdrewDABZOH5H6,237960,4
2530,0.552,0.939,1,-2.126,1,0.147,0.00195,0.115,0.0693,0.397,150.022,audio_features,7LWPWw7PtYHrDn194kNCPA,spotify:track:7LWPWw7PtYHrDn194kNCPA,https://api.spotify.com/v1/tracks/7LWPWw7PtYHrDn194kNCPA,https://api.spotify.com/v1/audio-analysis/7LWPWw7PtYHrDn194kNCPA,222000,4
2531,0.705,0.695,11,-3.359,1,0.113,0.0112,0.0,0.691,0.44,169.987,audio_features,69bDRy5MeWQl1lNeEJQIBE,spotify:track:69bDRy5MeWQl1lNeEJQIBE,https://api.spotify.com/v1/tracks/69bDRy5MeWQl1lNeEJQIBE,https://api.spotify.com/v1/audio-analysis/69bDRy5MeWQl1lNeEJQIBE,217373,4
2532,0.669,0.652,0,-4.245,1,0.0603,0.0314,0.0,0.158,0.0395,119.972,audio_features,56urRCfhQX5H3tfGt6q3uU,spotify:track:56urRCfhQX5H3tfGt6q3uU,https://api.spotify.com/v1/tracks/56urRCfhQX5H3tfGt6q3uU,https://api.spotify.com/v1/audio-analysis/56urRCfhQX5H3tfGt6q3uU,256320,4
