,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7000,0.761,0.53,0,-8.287,1,0.314,0.0924,8.94e-06,0.0786,0.345,129.991,audio_features,4hFBjf91e3NWOHYfzfMUhY,spotify:track:4hFBjf91e3NWOHYfzfMUhY,https://api.spotify.com/v1/tracks/4hFBjf91e3NWOHYfzfMUhY,https://api.spotify.com/v1/audio-analysis/4hFBjf91e3NWOHYfzfMUhY,199687,4
7001,0.753,0.548,9,-6.275,0,0.138,0.26,0.0,0.0983,0.74,145.06,audio_features,76aVU54H1KUu5vUuGI7gDH,spotify:track:76aVU54H1KUu5vUuGI7gDH,https://api.spotify.com/v1/tracks/76aVU54H1KUu5vUuGI7gDH,https://api.spotify.com/v1/audio-analysis/76aVU54H1KUu5vUuGI7gDH,189443,4
7002,0.86,0.621,4,-6.247,0,0.306,0.239,0.0,0.101,0.582,118.023,audio_features,1nBEEajfHza8zglh9sTt1D,spotify:track:1nBEEajfHza8zglh9sTt1D,https://api.spotify.com/v1/tracks/1nBEEajfHza8zglh9sTt1D,https://api.spotify.com/v1/audio-analysis/1nBEEajfHza8zglh9sTt1D,181948,4
7003,0.904,0.6,7,-7.395,1,0.0557,0.0396,0.00577,0.106,0.424,143.035,audio_features,4J7Lj1V1YByK5s2llPuNzJ,spotify:track:4J7Lj1V1YByK5s2llPuNzJ,https://api.spotify.com/v1/tracks/4J7Lj1V1YByK5s2llPuNzJ,https://api.spotify.com/v1/audio-analysis/4J7Lj1V1YByK5s2llPuNzJ,179022,4
7004,0.913,0.389,6,-11.513,1,0.451,0.0778,1.73e-06,0.148,0.675,134.979,audio_features,00KHO2JiZtp4PkftOaDubH,spotify:track:00KHO2JiZtp4PkftOaDubH,https://api.spotify.com/v1/tracks/00KHO2JiZtp4PkftOaDubH,https://api.spotify.com/v1/audio-analysis/00KHO2JiZtp4PkftOaDubH,241995,4
7005,0.825,0.545,2,-6.075,1,0.111,0.0326,5.18e-06,0.141,0.314,156.953,audio_features,17KIckg8mccX1leAS52zDM,spotify:track:17KIckg8mccX1leAS52zDM,https://api.spotify.com/v1/tracks/17KIckg8mccX1leAS52zDM,https://api.spotify.com/v1/audio-analysis/17KIckg8mccX1leAS52zDM,177683,4
7006,0.759,0.553,4,-7.717,0,0.0841,0.0991,1.07e-06,0.105,0.2,163.992,audio_features,47nOY8xaSWmjw28yKh2UVp,spotify:track:47nOY8xaSWmjw28yKh2UVp,https://api.spotify.com/v1/tracks/47nOY8xaSWmjw28yKh2UVp,https://api.spotify.com/v1/audio-analysis/47nOY8xaSWmjw28yKh2UVp,175721,4
7007,0.84,0.442,5,-9.783,0,0.416,0.33,3.15e-05,0.111,0.436,147.919,audio_features,1qq6IeL6v07BiWL589LOOs,spotify:track:1qq6IeL6v07BiWL589LOOs,https://api.spotify.com/v1/tracks/1qq6IeL6v07BiWL589LOOs,https://api.spotify.com/v1/audio-analysis/1qq6IeL6v07BiWL589LOOs,155873,4
7008,0.848,0.597,1,-9.283,0,0.336,0.182,0.0,0.0984,0.497,81.527,audio_features,7tQ3QZFd7ojwRXlHPwxXJ4,spotify:track:7tQ3QZFd7ojwRXlHPwxXJ4,https://api.spotify.com/v1/tracks/7tQ3QZFd7ojwRXlHPwxXJ4,https://api.spotify.com/v1/audio-analysis/7tQ3QZFd7ojwRXlHPwxXJ4,180935,4
7009,0.919,0.761,0,-7.824,1,0.191,0.0983,0.0,0.222,0.757,115.703,audio_features,5ZJ6bJREXyTubWheauRMV5,spotify:track:5ZJ6bJREXyTubWheauRMV5,https://api.spotify.com/v1/tracks/5ZJ6bJREXyTubWheauRMV5,https://api.spotify.com/v1/audio-analysis/5ZJ6bJREXyTubWheauRMV5,151539,4
7010,0.859,0.506,10,-8.115,0,0.418,0.105,0.0,0.113,0.153,140.973,audio_features,6PoKfDY78ih5OveWirggRX,spotify:track:6PoKfDY78ih5OveWirggRX,https://api.spotify.com/v1/tracks/6PoKfDY78ih5OveWirggRX,https://api.spotify.com/v1/audio-analysis/6PoKfDY78ih5OveWirggRX,187465,4
7011,0.821,0.636,7,-6.038,0,0.0899,0.288,0.0,0.104,0.4,142.008,audio_features,7roKDmJDOzkpfGpUQJ5EnL,spotify:track:7roKDmJDOzkpfGpUQJ5EnL,https://api.spotify.com/v1/tracks/7roKDmJDOzkpfGpUQJ5EnL,https://api.spotify.com/v1/audio-analysis/7roKDmJDOzkpfGpUQJ5EnL,162268,4
7012,0.766,0.692,1,-5.343,1,0.0705,0.175,0.0,0.0844,0.426,120.028,audio_features,1yQvL8SzbF5JCroRKk9F07,spotify:track:1yQvL8SzbF5JCroRKk9F07,https://api.spotify.com/v1/tracks/1yQvL8SzbF5JCroRKk9F07,https://api.spotify.com/v1/audio-analysis/1yQvL8SzbF5JCroRKk9F07,191724,4
7013,0.658,0.535,11,-8.197,1,0.515,0.257,0.0,0.0981,0.395,150.055,audio_features,16QjPRt5HYK0dnLGmGRCvf,spotify:track:16QjPRt5HYK0dnLGmGRCvf,https://api.spotify.com/v1/tracks/16QjPRt5HYK0dnLGmGRCvf,https://api.spotify.com/v1/audio-analysis/16QjPRt5HYK0dnLGmGRCvf,174662,4
