,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6721,0.472,0.998,7,-3.668,0,0.115,0.00298,0.789,0.319,0.421,138.007,audio_features,4LnZNXHBJQSUrJksy1OIC6,spotify:track:4LnZNXHBJQSUrJksy1OIC6,https://api.spotify.com/v1/tracks/4LnZNXHBJQSUrJksy1OIC6,https://api.spotify.com/v1/audio-analysis/4LnZNXHBJQSUrJksy1OIC6,208707,4
6722,0.419,0.995,0,-5.303,0,0.11,0.000409,0.0426,0.361,0.0482,137.995,audio_features,4FGavMr3DAbIvl0on4lk2R,spotify:track:4FGavMr3DAbIvl0on4lk2R,https://api.spotify.com/v1/tracks/4FGavMr3DAbIvl0on4lk2R,https://api.spotify.com/v1/audio-analysis/4FGavMr3DAbIvl0on4lk2R,292160,4
6723,0.391,0.973,11,-10.859,0,0.0664,0.000779,0.898,0.172,0.121,138.018,audio_features,3llQpE4Itre2OJVrXp3JoR,spotify:track:3llQpE4Itre2OJVrXp3JoR,https://api.spotify.com/v1/tracks/3llQpE4Itre2OJVrXp3JoR,https://api.spotify.com/v1/audio-analysis/3llQpE4Itre2OJVrXp3JoR,205227,4
6724,0.5,0.995,4,-5.795,0,0.222,0.000776,0.819,0.379,0.253,137.933,audio_features,4M3CrZTv57fArywdE7qYX4,spotify:track:4M3CrZTv57fArywdE7qYX4,https://api.spotify.com/v1/tracks/4M3CrZTv57fArywdE7qYX4,https://api.spotify.com/v1/audio-analysis/4M3CrZTv57fArywdE7qYX4,323480,4
6725,0.402,0.997,11,-4.365,1,0.0939,0.000574,0.864,0.342,0.16,137.988,audio_features,5hIJQGpVapWoDyw7EDlZgV,spotify:track:5hIJQGpVapWoDyw7EDlZgV,https://api.spotify.com/v1/tracks/5hIJQGpVapWoDyw7EDlZgV,https://api.spotify.com/v1/audio-analysis/5hIJQGpVapWoDyw7EDlZgV,250440,4
6726,0.456,0.943,6,-6.962,0,0.13,0.0131,0.0932,0.188,0.297,138.112,audio_features,0TBS4BSp3oFlTBBKvmtIoP,spotify:track:0TBS4BSp3oFlTBBKvmtIoP,https://api.spotify.com/v1/tracks/0TBS4BSp3oFlTBBKvmtIoP,https://api.spotify.com/v1/audio-analysis/0TBS4BSp3oFlTBBKvmtIoP,187813,4
6727,0.462,0.995,7,-6.312,0,0.367,0.00742,0.793,0.51,0.063,137.991,audio_features,6OALTEJskOWGthPUHXraWz,spotify:track:6OALTEJskOWGthPUHXraWz,https://api.spotify.com/v1/tracks/6OALTEJskOWGthPUHXraWz,https://api.spotify.com/v1/audio-analysis/6OALTEJskOWGthPUHXraWz,208693,4
6728,0.493,0.97,6,-5.411,0,0.045,0.000222,0.492,0.177,0.353,138.627,audio_features,3IJv1gWLZcuxv4qrguSUOG,spotify:track:3IJv1gWLZcuxv4qrguSUOG,https://api.spotify.com/v1/tracks/3IJv1gWLZcuxv4qrguSUOG,https://api.spotify.com/v1/audio-analysis/3IJv1gWLZcuxv4qrguSUOG,320280,4
6729,0.42,0.967,6,-5.164,0,0.0406,8.2e-05,0.0779,0.135,0.0856,139.566,audio_features,1q2NrlbbjcY5MPPneOnqib,spotify:track:1q2NrlbbjcY5MPPneOnqib,https://api.spotify.com/v1/tracks/1q2NrlbbjcY5MPPneOnqib,https://api.spotify.com/v1/audio-analysis/1q2NrlbbjcY5MPPneOnqib,283280,4
6730,0.42,0.998,4,-8.722,1,0.237,0.000761,0.96,0.0629,0.0799,138.508,audio_features,4SVM4xY1bc3GO86y2A00ov,spotify:track:4SVM4xY1bc3GO86y2A00ov,https://api.spotify.com/v1/tracks/4SVM4xY1bc3GO86y2A00ov,https://api.spotify.com/v1/audio-analysis/4SVM4xY1bc3GO86y2A00ov,246520,4
