,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
814,0.324,0.307,10,-14.801,1,0.0432,0.969,0.713,0.711,0.162,143.151,audio_features,5QsX5E5G8V0v5e3bKZHJuW,spotify:track:5QsX5E5G8V0v5e3bKZHJuW,https://api.spotify.com/v1/tracks/5QsX5E5G8V0v5e3bKZHJuW,https://api.spotify.com/v1/audio-analysis/5QsX5E5G8V0v5e3bKZHJuW,453172,4
815,0.454,0.469,0,-12.022,1,0.0431,0.933,0.04,0.714,0.268,73.43,audio_features,0mkikbv3LQNTOuQuwuxNIs,spotify:track:0mkikbv3LQNTOuQuwuxNIs,https://api.spotify.com/v1/tracks/0mkikbv3LQNTOuQuwuxNIs,https://api.spotify.com/v1/audio-analysis/0mkikbv3LQNTOuQuwuxNIs,336080,4
816,0.381,0.545,10,-13.404,1,0.128,0.951,0.118,0.702,0.569,138.618,audio_features,1CIdTjfRGWlaOpyaJhbDRD,spotify:track:1CIdTjfRGWlaOpyaJhbDRD,https://api.spotify.com/v1/tracks/1CIdTjfRGWlaOpyaJhbDRD,https://api.spotify.com/v1/audio-analysis/1CIdTjfRGWlaOpyaJhbDRD,184093,4
817,0.422,0.277,4,-15.369,1,0.0394,0.968,0.028,0.768,0.4,136.237,audio_features,3GGNKMKVvDDvDWCuamX0aF,spotify:track:3GGNKMKVvDDvDWCuamX0aF,https://api.spotify.com/v1/tracks/3GGNKMKVvDDvDWCuamX0aF,https://api.spotify.com/v1/audio-analysis/3GGNKMKVvDDvDWCuamX0aF,214013,4
818,0.332,0.683,10,-10.217,1,0.039,0.879,0.863,0.69,0.429,157.036,audio_features,2epzCYUED91uZh1UFaKbqH,spotify:track:2epzCYUED91uZh1UFaKbqH,https://api.spotify.com/v1/tracks/2epzCYUED91uZh1UFaKbqH,https://api.spotify.com/v1/audio-analysis/2epzCYUED91uZh1UFaKbqH,710187,4
819,0.382,0.41,2,-14.06,0,0.0294,0.757,0.791,0.274,0.108,76.205,audio_features,6Ee7V9w6ktkwa3en32lpae,spotify:track:6Ee7V9w6ktkwa3en32lpae,https://api.spotify.com/v1/tracks/6Ee7V9w6ktkwa3en32lpae,https://api.spotify.com/v1/audio-analysis/6Ee7V9w6ktkwa3en32lpae,177132,4
820,0.313,0.529,3,-17.02,1,0.0604,0.935,0.16,0.731,0.228,148.673,audio_features,2atUKv3IkyTlMeNfKpnZqF,spotify:track:2atUKv3IkyTlMeNfKpnZqF,https://api.spotify.com/v1/tracks/2atUKv3IkyTlMeNfKpnZqF,https://api.spotify.com/v1/audio-analysis/2atUKv3IkyTlMeNfKpnZqF,461495,4
821,0.405,0.738,1,-12.711,1,0.109,0.831,0.63,0.722,0.744,152.236,audio_features,0GHpBJ8T3BqmouuEdHYIaV,spotify:track:0GHpBJ8T3BqmouuEdHYIaV,https://api.spotify.com/v1/tracks/0GHpBJ8T3BqmouuEdHYIaV,https://api.spotify.com/v1/audio-analysis/0GHpBJ8T3BqmouuEdHYIaV,178880,3
822,0.344,0.491,9,-12.946,0,0.0708,0.805,0.0194,0.909,0.36,79.123,audio_features,7eQOXigMsgl08iEde4dUst,spotify:track:7eQOXigMsgl08iEde4dUst,https://api.spotify.com/v1/tracks/7eQOXigMsgl08iEde4dUst,https://api.spotify.com/v1/audio-analysis/7eQOXigMsgl08iEde4dUst,751613,4
823,0.4,0.255,7,-17.388,0,0.0424,0.965,0.0512,0.94,0.196,69.259,audio_features,3IpgGfyVcLMhKGFI093bih,spotify:track:3IpgGfyVcLMhKGFI093bih,https://api.spotify.com/v1/tracks/3IpgGfyVcLMhKGFI093bih,https://api.spotify.com/v1/audio-analysis/3IpgGfyVcLMhKGFI093bih,213493,4
824,0.366,0.854,10,-11.685,1,0.444,0.826,0.0412,0.723,0.498,81.398,audio_features,3B1UviHB9DDUjDzTctUY8H,spotify:track:3B1UviHB9DDUjDzTctUY8H,https://api.spotify.com/v1/tracks/3B1UviHB9DDUjDzTctUY8H,https://api.spotify.com/v1/audio-analysis/3B1UviHB9DDUjDzTctUY8H,478192,4
825,0.239,0.824,5,-9.648,1,0.166,0.857,0.262,0.389,0.475,83.088,audio_features,6qLxA4vbyEyCayy9NoqHrV,spotify:track:6qLxA4vbyEyCayy9NoqHrV,https://api.spotify.com/v1/tracks/6qLxA4vbyEyCayy9NoqHrV,https://api.spotify.com/v1/audio-analysis/6qLxA4vbyEyCayy9NoqHrV,611448,4
826,0.298,0.806,0,-7.274,1,0.0637,0.872,0.694,0.883,0.393,80.474,audio_features,0AjSaEgoksDhsS6NIywm4G,spotify:track:0AjSaEgoksDhsS6NIywm4G,https://api.spotify.com/v1/tracks/0AjSaEgoksDhsS6NIywm4G,https://api.spotify.com/v1/audio-analysis/0AjSaEgoksDhsS6NIywm4G,210515,4
827,0.695,0.299,6,-17.257,1,0.945,0.721,0.0,0.162,0.503,135.241,audio_features,6HkJ1iaORKx8YZBWFWT316,spotify:track:6HkJ1iaORKx8YZBWFWT316,https://api.spotify.com/v1/tracks/6HkJ1iaORKx8YZBWFWT316,https://api.spotify.com/v1/audio-analysis/6HkJ1iaORKx8YZBWFWT316,178207,5
828,0.682,0.308,6,-17.804,1,0.95,0.797,0.0,0.176,0.639,91.772,audio_features,70z0Iy146vZBZdn1ngFkA4,spotify:track:70z0Iy146vZBZdn1ngFkA4,https://api.spotify.com/v1/tracks/70z0Iy146vZBZdn1ngFkA4,https://api.spotify.com/v1/audio-analysis/70z0Iy146vZBZdn1ngFkA4,177040,4
829,0.724,0.288,3,-17.81,0,0.95,0.766,3.11e-06,0.269,0.645,83.168,audio_features,3q0nti6vtkzKPKEzqScBO3,spotify:track:3q0nti6vtkzKPKEzqScBO3,https://api.spotify.com/v1/tracks/3q0nti6vtkzKPKEzqScBO3,https://api.spotify.com/v1/audio-analysis/3q0nti6vtkzKPKEzqScBO3,174255,5
830,0.634,0.272,1,-18.412,0,0.954,0.746,0.0,0.162,0.577,164.782,audio_features,553MyGksGI6ybqrWqNfjOs,spotify:track:553MyGksGI6ybqrWqNfjOs,https://api.spotify.com/v1/tracks/553MyGksGI6ybqrWqNfjOs,https://api.spotify.com/v1/audio-analysis/553MyGksGI6ybqrWqNfjOs,171165,4
831,0.735,0.221,9,-18.295,0,0.939,0.738,1.21e-06,0.139,0.48,95.308,audio_features,3WCzuu0JFB3Zb7HWZJslL3,spotify:track:3WCzuu0JFB3Zb7HWZJslL3,https://api.spotify.com/v1/tracks/3WCzuu0JFB3Zb7HWZJslL3,https://api.spotify.com/v1/audio-analysis/3WCzuu0JFB3Zb7HWZJslL3,170807,4
832,0.718,0.264,6,-18.7,0,0.927,0.704,0.0,0.236,0.328,121.274,audio_features,2DLUjf4mf67RUgxYdXWjNM,spotify:track:2DLUjf4mf67RUgxYdXWjNM,https://api.spotify.com/v1/tracks/2DLUjf4mf67RUgxYdXWjNM,https://api.spotify.com/v1/audio-analysis/2DLUjf4mf67RUgxYdXWjNM,173374,5
833,0.63,0.279,3,-18.781,0,0.954,0.743,2.75e-06,0.127,0.602,166.067,audio_features,768cVN1Fudd7zMbE0Sz3mX,spotify:track:768cVN1Fudd7zMbE0Sz3mX,https://api.spotify.com/v1/tracks/768cVN1Fudd7zMbE0Sz3mX,https://api.spotify.com/v1/audio-analysis/768cVN1Fudd7zMbE0Sz3mX,171793,4
834,0.695,0.255,1,-18.497,0,0.95,0.73,0.0,0.256,0.624,105.06,audio_features,6goBpYHWwd2mtEBsDT856g,spotify:track:6goBpYHWwd2mtEBsDT856g,https://api.spotify.com/v1/tracks/6goBpYHWwd2mtEBsDT856g,https://api.spotify.com/v1/audio-analysis/6goBpYHWwd2mtEBsDT856g,171456,3
