,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2391,0.72,0.804,8,-4.231,1,0.0358,0.00282,0.143,0.129,0.822,114.002,audio_features,0yhZthbCubpNtc7YyuHiPV,spotify:track:0yhZthbCubpNtc7YyuHiPV,https://api.spotify.com/v1/tracks/0yhZthbCubpNtc7YyuHiPV,https://api.spotify.com/v1/audio-analysis/0yhZthbCubpNtc7YyuHiPV,208226,4
2392,0.506,0.795,0,-4.628,1,0.0299,0.263,7.68e-05,0.142,0.277,88.057,audio_features,31n2t0CRxO8l2uxvP971kL,spotify:track:31n2t0CRxO8l2uxvP971kL,https://api.spotify.com/v1/tracks/31n2t0CRxO8l2uxvP971kL,https://api.spotify.com/v1/audio-analysis/31n2t0CRxO8l2uxvP971kL,251586,4
2393,0.582,0.821,9,-4.417,1,0.0843,0.00868,6.36e-06,0.0846,0.16,155.003,audio_features,0jtSwlGv9ytpTnT2Ajpg1x,spotify:track:0jtSwlGv9ytpTnT2Ajpg1x,https://api.spotify.com/v1/tracks/0jtSwlGv9ytpTnT2Ajpg1x,https://api.spotify.com/v1/audio-analysis/0jtSwlGv9ytpTnT2Ajpg1x,230870,4
2394,0.708,0.598,3,-4.969,0,0.0617,0.202,0.0,0.169,0.561,144.096,audio_features,5HIc7QzOHFvkoYJrL0OXL0,spotify:track:5HIc7QzOHFvkoYJrL0OXL0,https://api.spotify.com/v1/tracks/5HIc7QzOHFvkoYJrL0OXL0,https://api.spotify.com/v1/audio-analysis/5HIc7QzOHFvkoYJrL0OXL0,161667,4
2395,0.384,0.946,7,-2.149,1,0.0654,0.00054,0.0,0.147,0.279,138.167,audio_features,2bZRI3P2uRa0JE4CzUDxYG,spotify:track:2bZRI3P2uRa0JE4CzUDxYG,https://api.spotify.com/v1/tracks/2bZRI3P2uRa0JE4CzUDxYG,https://api.spotify.com/v1/audio-analysis/2bZRI3P2uRa0JE4CzUDxYG,198818,4
2396,0.48,0.803,5,-3.415,1,0.0485,0.0756,0.0,0.195,0.539,171.79,audio_features,6KU4IwlxqeODKgwKiSDOWB,spotify:track:6KU4IwlxqeODKgwKiSDOWB,https://api.spotify.com/v1/tracks/6KU4IwlxqeODKgwKiSDOWB,https://api.spotify.com/v1/audio-analysis/6KU4IwlxqeODKgwKiSDOWB,264847,4
2397,0.516,0.762,1,-4.306,1,0.0319,0.00691,0.000178,0.241,0.226,139.834,audio_features,0oC391Ne2RczjcSBYZahPY,spotify:track:0oC391Ne2RczjcSBYZahPY,https://api.spotify.com/v1/tracks/0oC391Ne2RczjcSBYZahPY,https://api.spotify.com/v1/audio-analysis/0oC391Ne2RczjcSBYZahPY,337754,4
2398,0.35,0.462,7,-6.433,1,0.0273,0.0638,0.000453,0.238,0.111,60.016,audio_features,2Sdixt3OOx3GfBcexWXjTD,spotify:track:2Sdixt3OOx3GfBcexWXjTD,https://api.spotify.com/v1/tracks/2Sdixt3OOx3GfBcexWXjTD,https://api.spotify.com/v1/audio-analysis/2Sdixt3OOx3GfBcexWXjTD,176555,4
2399,0.586,0.94,0,-2.021,1,0.0352,0.241,2.4e-06,0.0985,0.626,113.972,audio_features,73U8ufzQSRcEu7dAZ4dRaF,spotify:track:73U8ufzQSRcEu7dAZ4dRaF,https://api.spotify.com/v1/tracks/73U8ufzQSRcEu7dAZ4dRaF,https://api.spotify.com/v1/audio-analysis/73U8ufzQSRcEu7dAZ4dRaF,208547,4
2400,0.586,0.94,0,-2.021,1,0.0352,0.241,2.4e-06,0.0985,0.626,113.972,audio_features,2YJHPcg3EO512hVex9NipI,spotify:track:2YJHPcg3EO512hVex9NipI,https://api.spotify.com/v1/tracks/2YJHPcg3EO512hVex9NipI,https://api.spotify.com/v1/audio-analysis/2YJHPcg3EO512hVex9NipI,208547,4
2401,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,audio_features,2fZ6g7ptFAvkpSB1iQGVT2,spotify:track:2fZ6g7ptFAvkpSB1iQGVT2,https://api.spotify.com/v1/tracks/2fZ6g7ptFAvkpSB1iQGVT2,https://api.spotify.com/v1/audio-analysis/2fZ6g7ptFAvkpSB1iQGVT2,202735,4
2402,0.687,0.655,1,-4.919,1,0.0414,0.253,4.63e-06,0.114,0.244,122.999,audio_features,3bYc0d2zcRlK25GeLqJcVr,spotify:track:3bYc0d2zcRlK25GeLqJcVr,https://api.spotify.com/v1/tracks/3bYc0d2zcRlK25GeLqJcVr,https://api.spotify.com/v1/audio-analysis/3bYc0d2zcRlK25GeLqJcVr,257238,4
2403,0.563,0.537,1,-6.138,1,0.0794,0.552,0.0,0.0655,0.658,173.785,audio_features,6L2Sg1Fx07AZbuheivnHcx,spotify:track:6L2Sg1Fx07AZbuheivnHcx,https://api.spotify.com/v1/tracks/6L2Sg1Fx07AZbuheivnHcx,https://api.spotify.com/v1/audio-analysis/6L2Sg1Fx07AZbuheivnHcx,211214,4
2404,0.501,0.556,5,-5.628,1,0.0266,0.361,0.000133,0.115,0.165,82.017,audio_features,6wSnYfQk6V3FQG5UuCWUdO,spotify:track:6wSnYfQk6V3FQG5UuCWUdO,https://api.spotify.com/v1/tracks/6wSnYfQk6V3FQG5UuCWUdO,https://api.spotify.com/v1/audio-analysis/6wSnYfQk6V3FQG5UuCWUdO,208715,4
2405,0.497,0.586,4,-6.985,1,0.0413,0.496,0.0,0.0698,0.283,73.016,audio_features,1wkJ3FTbpnWF0snpyJvHnl,spotify:track:1wkJ3FTbpnWF0snpyJvHnl,https://api.spotify.com/v1/tracks/1wkJ3FTbpnWF0snpyJvHnl,https://api.spotify.com/v1/audio-analysis/1wkJ3FTbpnWF0snpyJvHnl,280381,4
2406,0.351,0.481,0,-8.03,1,0.0406,0.539,0.000206,0.0609,0.465,64.485,audio_features,41awLM9Y1xRYXS8HW6QNDu,spotify:track:41awLM9Y1xRYXS8HW6QNDu,https://api.spotify.com/v1/tracks/41awLM9Y1xRYXS8HW6QNDu,https://api.spotify.com/v1/audio-analysis/41awLM9Y1xRYXS8HW6QNDu,253053,4
2407,0.615,0.84,0,-6.413,0,0.0362,0.0511,6.08e-05,0.231,0.204,125.027,audio_features,6L4oXggfeISTWLvU0cP8Gm,spotify:track:6L4oXggfeISTWLvU0cP8Gm,https://api.spotify.com/v1/tracks/6L4oXggfeISTWLvU0cP8Gm,https://api.spotify.com/v1/audio-analysis/6L4oXggfeISTWLvU0cP8Gm,284904,4
2408,0.452,0.668,4,-5.118,0,0.0292,0.00516,1.45e-05,0.112,0.142,142.548,audio_features,2EVm5IoaEsMdJWutaI5id9,spotify:track:2EVm5IoaEsMdJWutaI5id9,https://api.spotify.com/v1/tracks/2EVm5IoaEsMdJWutaI5id9,https://api.spotify.com/v1/audio-analysis/2EVm5IoaEsMdJWutaI5id9,395786,3
2409,0.72,0.804,8,-4.231,1,0.0358,0.00282,0.143,0.129,0.822,114.002,audio_features,7nnT5pYQdmAdnHcRndla1O,spotify:track:7nnT5pYQdmAdnHcRndla1O,https://api.spotify.com/v1/tracks/7nnT5pYQdmAdnHcRndla1O,https://api.spotify.com/v1/audio-analysis/7nnT5pYQdmAdnHcRndla1O,208226,4
2410,0.506,0.795,0,-4.628,1,0.0299,0.263,7.68e-05,0.142,0.277,88.057,audio_features,4EEvhvJcQHXNifhg9DXhau,spotify:track:4EEvhvJcQHXNifhg9DXhau,https://api.spotify.com/v1/tracks/4EEvhvJcQHXNifhg9DXhau,https://api.spotify.com/v1/audio-analysis/4EEvhvJcQHXNifhg9DXhau,251586,4
